15.88,3261.457649
15.9,3266.744373
15.92,3272.030181
15.94,3277.315058
15.96,3282.598989
15.98,3287.881959
16.0,3293.163954
16.02,3298.444958
16.04,3303.724958
16.06,3309.003937
16.08,3314.28188
16.1,3319.558775
16.12,3324.834604
16.14,3330.109353
16.16,3335.383008
16.18,3340.655554
16.2,3345.926976
16.22,3351.197258
16.24,3356.466386
16.26,3361.734346
16.28,3367.001122
16.3,3372.266699
16.32,3377.531063
16.34,3382.794198
16.36,3388.05609
16.38,3393.316724
16.4,3398.576085
16.42,3403.834159
16.44,3409.090929
16.46,3414.346382
16.48,3419.600503
16.5,3424.853276
16.52,3430.104687
16.54,3435.354721
16.56,3440.603364
16.58,3445.850599
16.6,3451.096413
16.62,3456.34079
16.64,3461.583716
16.66,3466.825175
16.68,3472.065154
16.7,3477.303636
16.72,3482.540608
16.74,3487.776054
16.76,3493.009959
16.78,3498.242308
16.8,3503.473088
16.82,3508.702282
16.84,3513.929876
16.86,3519.155855
16.88,3524.380204
16.9,3529.602909
16.92,3534.823953
16.94,3540.043324
16.96,3545.261005
16.98,3550.476982
17.0,3555.69124
17.02,3560.903764
17.04,3566.114539
17.06,3571.32355
17.08,3576.530783
17.1,3581.736223
17.12,3586.939854
17.14,3592.141662
17.16,3597.341632
17.18,3602.53975
17.2,3607.735999
17.22,3612.930366
17.24,3618.122835
17.26,3623.313392
17.28,3628.502022
17.3,3633.688709
17.32,3638.87344
17.34,3644.056198
17.36,3649.23697
17.38,3654.415741
17.4,3659.592495
17.42,3664.767217
17.44,3669.939894
17.46,3675.110509
17.48,3680.279048
17.5,3685.445497
17.52,3690.60984
17.54,3695.772062
17.56,3700.932149
17.58,3706.090085
17.6,3711.245857
17.62,3716.399448
17.64,3721.550845
17.66,3726.700031
17.68,3731.846993
17.7,3736.991716
17.72,3742.134184
17.74,3747.274383
17.76,3752.412298
17.78,3757.547913
17.8,3762.681215
17.82,3767.812188
17.84,3772.940818
17.86,3778.067089
17.88,3783.190986
17.9,3788.312496
17.92,3793.431602
17.94,3798.548291
17.96,3803.662546
17.98,3808.774354
18.0,3813.883699
18.02,3818.990567
18.04,3824.094943
18.06,3829.196811
18.08,3834.296157
18.1,3839.392967
18.12,3844.487224
18.14,3849.578915
18.16,3854.668024
18.18,3859.754537
18.2,3864.838439
18.22,3869.919714
18.24,3874.998349
18.26,3880.074328
18.28,3885.147635
18.3,3890.218258
18.32,3895.286179
18.34,3900.351386
18.36,3905.413862
18.38,3910.473593
18.4,3915.530564
18.42,3920.58476
18.44,3925.636167
18.46,3930.684768
18.48,3935.730551
18.5,3940.773499
18.52,3945.813598
18.54,3950.850833
18.56,3955.885189
18.58,3960.916651
18.6,3965.945204
18.62,3970.970834
18.64,3975.993525
18.66,3981.013263
18.68,3986.030033
18.7,3991.04382
18.72,3996.054609
18.74,4001.062385
18.76,4006.067134
18.78,4011.06884
18.8,4016.067489
18.82,4021.063065
18.84,4026.055554
18.86,4031.044942
18.88,4036.031212
18.9,4041.014351
18.92,4045.994343
18.94,4050.971174
18.96,4055.944828
18.98,4060.915291
19.0,4065.882548
19.02,4070.846584
19.04,4075.807384
19.06,4080.764934
19.08,4085.719218
19.1,4090.670221
19.12,4095.617929
19.14,4100.562327
19.16,4105.5034
19.18,4110.441133
19.2,4115.375511
19.22,4120.30652
19.24,4125.234144
19.26,4130.158369
19.28,4135.079179
19.3,4139.99656
19.32,4144.910497
19.34,4149.820976
19.36,4154.72798
19.38,4159.631496
19.4,4164.531509
19.42,4169.428003
19.44,4174.320964
19.46,4179.210376
19.48,4184.096226
19.5,4188.978498
19.52,4193.857177
19.54,4198.732249
19.56,4203.603698
19.58,4208.47151
19.6,4213.33567
19.62,4218.196162
19.64,4223.052973
19.66,4227.906087
19.68,4232.755489
19.7,4237.601165
19.72,4242.443099
19.74,4247.281277
19.76,4252.115684
19.78,4256.946304
19.8,4261.773124
19.82,4266.596128
19.84,4271.415302
19.86,4276.23063
19.88,4281.042097
19.9,4285.849689
19.92,4290.653392
19.94,4295.453189
19.96,4300.249066
19.98,4305.041009
20.0,4309.829002
20.02,4560.349334
20.04,4566.945613
20.06,4573.545021
20.08,4580.147557
20.1,4586.753219
20.12,4593.362006
20.14,4599.973916
20.16,4606.588948
20.18,4613.2071
20.2,4619.82837
20.22,4626.452757
20.24,4633.08026
20.26,4639.710876
20.28,4646.344605
20.3,4652.981444
20.32,4659.621393
20.34,4666.26445
20.36,4672.910613
20.38,4679.559881
20.4,4686.212252
20.42,4692.867725
20.44,4699.526298
20.46,4706.187969
20.48,4712.852738
20.5,4719.520603
20.52,4726.191562
20.54,4732.865613
20.56,4739.542756
20.58,4746.222988
20.6,4752.906308
20.62,4759.592716
20.64,4766.282208
20.66,4772.974784
20.68,4779.670443
20.7,4786.369182
20.72,4793.071001
